Team,Pays,_,Nom_URL,Nom,Poste,Age,Date de naissance,Taille,Poids,JIFF,Contrat,Durée,Autres,TABLE
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/hugo-pirlet-5180.html,Hugo PIRLET,Pilier,28,02/10/1996,,126,JIFF,PRO,2028,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/kepa-ebode-nkoa-21111.html,Kepa EBODE-NKOA,Pilier,20,03/02/2005,,-,JIFF,ESPOIR,2027,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/quentin-samaran-5562.html,Quentin SAMARAN,Pilier,27,30/12/1997,,113,JIFF,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/solomone-tukuafu-13478.html,Solomone TUKUAFU,Pilier,29,13/09/1996,,132,NON JIFF,PRO,,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/zakaria-el-fakir-4987.html,Zakaria EL FAKIR,Pilier,28,29/01/1997,,112,JIFF,PRO,2027,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/adrien-sonzogni-11169.html,Adrien SONZOGNI,Talonneur,22,15/02/2003,,102,JIFF,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/clement-martinez-5465.html,Clément MARTINEZ,Talonneur,29,14/03/1996,,105,JIFF,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/millian-ouldji-18571.html,Millian OULDJI,Talonneur,20,06/09/2005,,104,JIFF,ESPOIR,2026,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/yohan-beheregaray-4691.html,Yohan BEHEREGARAY,Talonneur,29,29/05/1996,,104,JIFF,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,Afrique du sud,,https://www.allrugby.com/joueurs/aston-fortuin-8992.html,Aston FORTUIN,2ème ligne,29,16/04/1996,,118,NON JIFF,PRO,2027,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/ellande-sanderson-17589.html,Ellande SANDERSON,2ème ligne,21,12/07/2004,,122,JIFF,ESPOIR,2027,,TABLE PROS
Biarritz Olympique Pays Basque,Afrique du sud,,https://www.allrugby.com/joueurs/heath-backhouse-7323.html,Heath BACKHOUSE,2ème ligne,27,04/09/1998,,107,JIFF,PRO,2027,,TABLE PROS
Biarritz Olympique Pays Basque,Fidji,,https://www.allrugby.com/joueurs/johnny-dyer-9077.html,Johnny DYER,2ème ligne,33,06/02/1992,,112,NON JIFF,PRO,2027,,TABLE PROS
Biarritz Olympique Pays Basque,Samoa,,https://www.allrugby.com/joueurs/piula-faasalele-1337.html,Piula FA'ASALELE,2ème ligne,37,22/01/1988,,120,NON JIFF,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/aitor-hourcade-11224.html,Aitor HOURCADE,3ème ligne,24,13/02/2001,,104,JIFF,PRO,2027,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/alban-placines-1405.html,Alban PLACINES,3ème ligne,32,23/04/1993,,114,JIFF,PRO,2027,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/andrea-sacco-18404.html,Andréa SACCO,3ème ligne,20,18/11/2004,,93,JIFF,ESPOIR,2026,,TABLE PROS
Biarritz Olympique Pays Basque,Afrique du sud,,https://www.allrugby.com/joueurs/cornell-du-preez-3036.html,Cornell DU PREEZ,3ème ligne,34,23/03/1991,,115,NON JIFF,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,Espagne,,https://www.allrugby.com/joueurs/ekain-imaz-11726.html,Ekain IMAZ,3ème ligne,22,07/12/2002,,103,JIFF Formé(8),PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/filimo-taofifenua-3662.html,Filimo TAOFIFENUA,3ème ligne,31,15/10/1993,,108,JIFF,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/jessy-jegerlehner-4558.html,Jessy JEGERLEHNER,3ème ligne,28,27/05/1997,,97,JIFF,PRO,2027,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/remi-bourdeau-2382.html,Rémi BOURDEAU,3ème ligne,33,27/02/1992,,108,JIFF,PRO,2028,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/thomas-hebert-10112.html,Thomas HÉBERT,3ème ligne,25,18/02/2000,,94,JIFF,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/anoa-laurent-20150.html,Anoa LAURENT,Mêlée,18,18/10/2006,,-,JIFF,ESPOIR,2026,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/imanol-biscay-15782.html,Imanol BISCAY,Mêlée,23,14/10/2001,,74,JIFF,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,Espagne,,https://www.allrugby.com/joueurs/kerman-aurrekoetxea-7657.html,Kerman AURREKOETXEA,Mêlée,25,04/05/2000,,79,JIFF Formé(8),PRO,2027,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/yann-lesgourgues-1046.html,Yann LESGOURGUES,Mêlée,34,17/01/1991,,82,JIFF,PRO,2027 +1,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/edgar-retiere-7720.html,Edgar RETIÈRE,Ouverture,24,29/01/2001,,84,JIFF(8),PRO,2027,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/eliott-arandiga-18314.html,Eliott ARANDIGA,Ouverture,21,08/01/2004,,82,JIFF,ESPOIR,2026,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/enzo-selponi-1381.html,Enzo SELPONI,Ouverture,32,16/06/1993,,87,JIFF,PRO,2027,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/thomas-dolhagaray-7338.html,Thomas DOLHAGARAY,Ouverture,25,21/05/2000,,83,JIFF,PRO,2027,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/dorian-laborde-3702.html,Dorian LABORDE,Centre,28,30/12/1996,,109,JIFF,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/jules-even-4615.html,Jules EVEN,Centre,27,08/09/1998,,94,JIFF,PRO,2027,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/sam-spring-20538.html,Sam SPRING,Centre,22,26/09/2002,,83,JIFF,ESPOIR,2026,,TABLE PROS
Biarritz Olympique Pays Basque,Pays-de-Galles,,https://www.allrugby.com/joueurs/tyler-morgan-3269.html,Tyler MORGAN,Centre,30,11/09/1995,,104,NON JIFF,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/yann-david-810.html,Yann DAVID,Centre,37,15/04/1988,,107,JIFF,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/arthur-bonneval-2053.html,Arthur BONNEVAL,Ailier,30,31/05/1995,,88,JIFF,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/bastien-guillemin-4759.html,Bastien GUILLEMIN,Ailier,28,22/09/1997,,90,JIFF,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/mathieu-acebes-581.html,Mathieu ACÉBÈS,Ailier,38,01/08/1987,,90,JIFF,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/nicolas-elissondo-17611.html,Nicolas ELISSONDO,Ailier,22,25/08/2003,,-,JIFF,ESPOIR,,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/steeve-barry-4385.html,Steeve BARRY,Ailier,34,18/04/1991,,89,JIFF,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,Angleterre,,https://www.allrugby.com/joueurs/zach-kibirige-3230.html,Zach KIBIRIGE,Ailier,30,28/10/1994,,89,NON JIFF,PRO,2027,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/baptiste-fariscot-10052.html,Baptiste FARISCOT,Arrière,23,15/11/2001,,76,JIFF Formé,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/kylian-jaminet-4371.html,Kylian JAMINET,Arrière,29,28/12/1995,,106,JIFF,PRO,2028,,TABLE PROS
Biarritz Olympique Pays Basque,Argentine,,https://www.allrugby.com/joueurs/bruno-vagni-18024.html,Bruno VAGNI,Pilier,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/ilyes-seddi-21093.html,Ilyes SEDDI,Pilier,17,/03/2008,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/kiliemo-manuopuava-12174.html,Kiliémo MANUOPUAVA,Pilier,21,03/09/2004,,134,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/peio-dospital-21295.html,Peïo DOSPITAL,Pilier,20,/03/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,Fidji,,https://www.allrugby.com/joueurs/raymond-navunikaba-21622.html,Raymond NAVUNIKABA,Pilier,,-,,-,NON JIFF,ESPOIR,2026,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,Géorgie,,https://www.allrugby.com/joueurs/temur-khutuashvili-21105.html,Temur KHUTUASHVILI,Pilier,21,01/09/2004,,-,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/timothe-pelloux-21320.html,Timothé PELLOUX,Pilier,18,/05/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/anas-barara-21319.html,Anas BARARA,Talonneur,18,/01/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,Espagne,,https://www.allrugby.com/joueurs/unax-goikoetxea-20267.html,Unax GOIKOETXEA,Talonneur,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/jules-soubira-21290.html,Jules SOUBIRA,2ème ligne,18,/08/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/lucas-delos-16197.html,Lucas DELOS,2ème ligne,20,/09/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,Espagne,,https://www.allrugby.com/joueurs/manex-marono-gainza-21632.html,Manex MAROÑO GAINZA,2ème ligne,18,/05/2007,,100,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,Espagne,,https://www.allrugby.com/joueurs/markel-odriozola-20266.html,Markel ODRIOZOLA,2ème ligne,,-,,-,NON JIFF,ESPOIR,2028,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,Ukraine,,https://www.allrugby.com/joueurs/stanislav-kucherenko-21634.html,Stanislav KUCHERENKO,2ème ligne,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/arthur-calvet-21108.html,Arthur CALVET,3ème ligne,18,/12/2006,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,Fidji,,https://www.allrugby.com/joueurs/luke-faimalaga-tuvalu-21109.html,Luke TUVALU,3ème ligne,19,/07/2006,,-,NON JIFF,ESPOIR,2028,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/romeo-petit-21321.html,Roméo PETIT,3ème ligne,19,/03/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,Espagne,,https://www.allrugby.com/joueurs/solomon-ibeoba-17666.html,Solomon IBEOBA,3ème ligne,18,/01/2007,,110,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/yoni-tuataane-13914.html,Yoni TUATAANE,3ème ligne,21,22/10/2003,,105,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/hugo-mazas-21193.html,Hugo MAZAS,Mêlée,19,/01/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,Italie,,https://www.allrugby.com/joueurs/niccolo-beni-16996.html,Niccolò BENI,Mêlée,19,/11/2005,,83,NON JIFF,ESPOIR,2027,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/raphael-dubois-21112.html,Raphaël DUBOIS,Ouverture,19,/03/2006,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/carlo-mignot-16306.html,Carlo MIGNOT,Centre,22,16/02/2003,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,Australie,,https://www.allrugby.com/joueurs/cynseah-tautalafua-21301.html,Cynseah TAUTALAFUA,Centre,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/marius-larribaud-21620.html,Marius LARRIBAUD,Centre,18,/01/2007,,-,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,Espagne,,https://www.allrugby.com/joueurs/oier-zabalbeaskoa-20265.html,Oier ZABALBEASKOA,Centre,,-,,84,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/teo-hirschler-21110.html,Téo HIRSCHLER,Centre,19,/02/2006,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/yohan-tapie-14532.html,Yohan TAPIE,Centre,21,19/08/2004,,85,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,Australie,,https://www.allrugby.com/joueurs/seth-to-o-21322.html,Seth TO'O,Ailier,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/andoni-echegaray-21094.html,Andoni ECHEGARAY,Arrière,17,/01/2008,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/yoan-borges-21294.html,Yoan BORGES,Arrière,19,/09/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
CA Brive Corrèze Limousin,Argentine,,https://www.allrugby.com/joueurs/francisco-coria-marchetti-8167.html,Francisco CORIA MARCHETTI,Pilier,24,07/10/2000,,125,JIFF Formé(8),PRO,2028,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/henzo-kiteau-10753.html,Henzo KITEAU,Pilier,23,11/11/2001,,125,JIFF,PRO,2026,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/hugo-reilhes-9954.html,Hugo REILHÈS,Pilier,24,08/01/2001,,108,JIFF,PRO,2027,,TABLE PROS
CA Brive Corrèze Limousin,Afrique du sud,,https://www.allrugby.com/joueurs/marcel-van-der-merwe-3420.html,Marcel VAN DER MERWE,Pilier,34,24/10/1990,,129,NON JIFF,PRO,2027,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/nathan-fraissenon-9993.html,Nathan FRAISSENON,Pilier,23,20/07/2002,,130,JIFF Formé(8),PRO,2026,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/simon-pierre-chauvac-5859.html,Simon-Pierre CHAUVAC,Pilier,27,23/03/1998,,119,JIFF Formé,PRO,2027,,TABLE PROS
CA Brive Corrèze Limousin,Géorgie,,https://www.allrugby.com/joueurs/vakh-abdaladze-6332.html,Vakh ABDALADZE,Pilier,29,06/02/1996,,121,NON JIFF,PRO,2028,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/zaccharie-affane-13842.html,Zaccharie AFFANE,Pilier,21,15/07/2004,,127,JIFF,ESPOIR,2026,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/benjamin-boudou-8044.html,Benjamin BOUDOU,Talonneur,23,07/06/2002,,110,JIFF,PRO,2026,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/lucas-da-silva-5594.html,Lucas DA SILVA,Talonneur,27,19/12/1997,,115,JIFF,PRO,2028,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/yanis-charcosset-11279.html,Yanis CHARCOSSET,Talonneur,24,28/08/2001,,104,JIFF,PRO,2028,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/alexandre-ricard-7063.html,Alexandre RICARD,2ème ligne,28,30/06/1997,,111,JIFF,PRO,2027,,TABLE PROS
CA Brive Corrèze Limousin,Espagne,,https://www.allrugby.com/joueurs/asier-usarraga-3341.html,Asier USARRAGA,2ème ligne,30,31/12/1994,,111,JIFF,PRO,2026,,TABLE PROS
CA Brive Corrèze Limousin,Afrique du sud,,https://www.allrugby.com/joueurs/irne-herbst-5668.html,Irné HERBST,2ème ligne,32,04/05/1993,,123,NON JIFF,PRO,,,TABLE PROS
CA Brive Corrèze Limousin,Géorgie,,https://www.allrugby.com/joueurs/konstantine-mikautadze-1279.html,Konstantine MIKAUTADZE,2ème ligne,34,01/07/1991,,128,JIFF,PRO,2026,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/anthony-coletta-1959.html,Anthony COLETTA,3ème ligne,36,25/04/1989,,110,JIFF,PRO,2027,,TABLE PROS
CA Brive Corrèze Limousin,Angleterre,,https://www.allrugby.com/joueurs/courtney-lawes-2108.html,Courtney LAWES,3ème ligne,36,23/02/1989,,115,NON JIFF,PRO,2026,,TABLE PROS
CA Brive Corrèze Limousin,Afrique du sud,,https://www.allrugby.com/joueurs/henco-venter-6229.html,Henco VENTER,3ème ligne,33,27/03/1992,,108,NON JIFF,PRO,2027,,TABLE PROS
CA Brive Corrèze Limousin,Afrique du sud,,https://www.allrugby.com/joueurs/hendre-stassen-6836.html,Hendré STASSEN,3ème ligne,27,29/12/1997,,120,NON JIFF,PRO,2028,,TABLE PROS
CA Brive Corrèze Limousin,Afrique du sud,,https://www.allrugby.com/joueurs/retief-marais-4670.html,Retief MARAIS,3ème ligne,30,20/07/1995,,109,JIFF Formé(8),PRO,2029,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/samuel-maximin-8651.html,Samuel MAXIMIN,3ème ligne,24,30/04/2001,,110,JIFF,PRO,2026,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/sasha-gue-7743.html,Sasha GUÉ,3ème ligne,25,19/06/2000,,100,JIFF,PRO,2027,,TABLE PROS
CA Brive Corrèze Limousin,Fidji,,https://www.allrugby.com/joueurs/taniela-sadrugu-16336.html,Taniela SADRUGU,3ème ligne,27,25/07/1998,,113,NON JIFF,PRO,2027,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/yann-peysson-6585.html,Yann PEYSSON,3ème ligne,25,06/07/2000,,103,JIFF,PRO,2028,,TABLE PROS
CA Brive Corrèze Limousin,Irlande,,https://www.allrugby.com/joueurs/john-cooney-4090.html,John COONEY,Mêlée,35,01/05/1990,,87,NON JIFF,PRO,2027,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/mathis-galthie-12865.html,Mathis GALTHIÉ,Mêlée,23,18/11/2001,,81,JIFF,PRO,2028,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/maxime-sidobre-5792.html,Maxime SIDOBRE,Mêlée,26,25/10/1998,,87,JIFF,PRO,2026,,TABLE PROS
CA Brive Corrèze Limousin,Afrique du sud,,https://www.allrugby.com/joueurs/curwin-bosch-5576.html,Curwin BOSCH,Ouverture,28,25/06/1997,,85,NON JIFF,PRO,2028,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/hugo-verdu-5137.html,Hugo VERDU,Ouverture,28,24/10/1996,,82,JIFF,PRO,2026,,TABLE PROS
CA Brive Corrèze Limousin,Irlande,,https://www.allrugby.com/joueurs/stuart-olding-2874.html,Stuart OLDING,Ouverture,32,11/03/1993,,92,NON JIFF,PRO,2028,,TABLE PROS
CA Brive Corrèze Limousin,Australie,,https://www.allrugby.com/joueurs/ben-tapuai-5122.html,Ben TAPUAI,Centre,36,19/01/1989,,100,NON JIFF,PRO,2026,,TABLE PROS
CA Brive Corrèze Limousin,Haïti,,https://www.allrugby.com/joueurs/kevin-fabien-13830.html,Kévin FABIEN,Centre,22,01/10/2002,,98,JIFF Formé(8),PRO,2026,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/paul-pimienta-5575.html,Paul PIMIENTA,Centre,30,12/09/1995,,88,JIFF,PRO,2026,,TABLE PROS
CA Brive Corrèze Limousin,Fidji,,https://www.allrugby.com/joueurs/asaeli-tuivuaka-12373.html,Asaeli TUIVUAKA,Ailier,29,22/12/1995,,104,NON JIFF,PRO,2027,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/erwan-dridi-7316.html,Erwan DRIDI,Ailier,25,04/07/2000,,92,JIFF,PRO,2026,,TABLE PROS
CA Brive Corrèze Limousin,Fidji,,https://www.allrugby.com/joueurs/eto-bainivalu-11488.html,Eto BAINIVALU,Ailier,24,13/02/2001,,106,JIFF,PRO,2026,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/geoffrey-cros-4337.html,Geoffrey CROS,Ailier,28,08/03/1997,,85,JIFF,PRO,2028,,TABLE PROS
CA Brive Corrèze Limousin,Angleterre,,https://www.allrugby.com/joueurs/jamie-shillcock-4894.html,Jamie SHILLCOCK,Arrière,28,01/08/1997,,91,NON JIFF,PRO,2027,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/julien-tisseron-4390.html,Julien TISSERON,Arrière,30,12/08/1995,,86,JIFF,PRO,2028,,TABLE PROS
CA Brive Corrèze Limousin,Afrique du sud,,https://www.allrugby.com/joueurs/nic-krone-14172.html,Nic KRONE,Arrière,22,22/03/2003,,98,JIFF,ESPOIR,2027,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/thomas-zenon-8262.html,Thomas ZÉNON,Arrière,26,04/03/1999,,100,JIFF,PRO,2026,,TABLE PROS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/pierre-chanel-tafili-15397.html,Pierre-Chanel TAFILI,Pilier,19,/09/2006,,144,JIFF,ESPOIR,,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/simote-moala-20551.html,Simoté MOALA,Pilier,21,11/08/2004,,121,JIFF,ESPOIR,,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/giovanny-tafili-20296.html,Giovanny TAFILI,Talonneur,17,/03/2008,,115,JIFF,ESPOIR,,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/quentin-algay-15391.html,Quentin ALGAY,Talonneur,19,/03/2006,,100,JIFF,ESPOIR,,,TABLE ESPOIRS
CA Brive Corrèze Limousin,Italie,,https://www.allrugby.com/joueurs/valerio-siciliano-14954.html,Valerio SICILIANO,Talonneur,21,31/05/2004,,111,NON JIFF,ESPOIR,,,TABLE ESPOIRS
CA Brive Corrèze Limousin,Angleterre,,https://www.allrugby.com/joueurs/luke-griffiths-18703.html,Luke GRIFFITHS,2ème ligne,19,/08/2006,,121,NON JIFF,ESPOIR,2027,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/matteo-faintrenie-21184.html,Mattéo FAINTRENIE,2ème ligne,21,29/04/2004,,111,JIFF,ESPOIR,2026,,TABLE ESPOIRS
CA Brive Corrèze Limousin,Afrique du sud,,https://www.allrugby.com/joueurs/nathan-claassen-21191.html,Nathan CLAASSEN,2ème ligne,19,/08/2006,,106,NON JIFF,ESPOIR,,,TABLE ESPOIRS
CA Brive Corrèze Limousin,Pays-Bas,,https://www.allrugby.com/joueurs/teun-karst-13642.html,Teun KARST,2ème ligne,20,/12/2004,,120,JIFF,ESPOIR,2027,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/david-geneste-12175.html,David GENESTE,3ème ligne,20,/12/2004,,108,JIFF,ESPOIR,2027,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/geoffrey-malaterre-12173.html,Geoffrey MALATERRE,3ème ligne,20,/08/2005,,95,JIFF,ESPOIR,,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/issa-mendy-21188.html,Issa MENDY,3ème ligne,18,/04/2007,,-,JIFF,ESPOIR,2028,,TABLE ESPOIRS
CA Brive Corrèze Limousin,Angleterre,,https://www.allrugby.com/joueurs/ollie-hull-21186.html,Ollie HULL,3ème ligne,,-,,-,NON JIFF,ESPOIR,2028,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/regis-omby-21192.html,Régis OMBY,3ème ligne,18,/03/2007,,100,JIFF,ESPOIR,,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/tana-keletaona-20295.html,Tana KELETAONA,3ème ligne,17,/10/2007,,107,JIFF,ESPOIR,,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/thomas-seguy-15396.html,Thomas SÉGUY,3ème ligne,19,/09/2005,,90,JIFF,ESPOIR,,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/matheo-guyon-18311.html,Mathéo GUYON,Mêlée,19,/02/2006,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/mattin-laurent-21187.html,Mattin LAURENT,Mêlée,16,/10/2008,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/noe-bros-12171.html,Noé BROS,Mêlée,20,/03/2005,,75,JIFF,ESPOIR,,,TABLE ESPOIRS
CA Brive Corrèze Limousin,France,,https://www.allrugby.com/joueurs/leny-broncan-21182.html,Leny BRONCAN,Ouverture,,-,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
